model,ALPINE_P_291_KS,All_manure_CaO_SPXY_strat_Manure_type,All_manure_K2O_SPXY_strat_Manure_type,All_manure_MgO_SPXY_strat_Manure_type,All_manure_P2O5_SPXY_strat_Manure_type,All_manure_Total_N_SPXY_strat_Manure_type,An_spxyG70_30_byCultivar_ASD,An_spxyG70_30_byCultivar_MicroNIR,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,An_spxyG70_30_byCultivar_NeoSpectra,Beef_Marbling_RandomSplit,Beer_OriginalExtract_60_KS,Beer_OriginalExtract_60_YbaseSplit,Biscuit_Fat_40_RandomSplit,Biscuit_Sucrose_40_RandomSplit,Brix_spxy70,C_woOutlier,Ccar_spxyG_block2deg,Chla+b_spxyG_block2deg,Chla+b_spxyG_species,Corn_Oil_80_ZhengChenPelegYbaseSplit,Corn_Starch_80_ZhengChenPelegYbaseSplit,DIESEL_bp50_246_b-a,DIESEL_bp50_246_hla-b,DIESEL_bp50_246_hlb-a,Escitalopramt_310_Zhao,Firmness_spxy70,Fv_Fm_grp70_30,LMA_spxyG70_30_byCultivar_ASD,LP_spxyG,LUCAS_SOC_Cropland_8731_NocitaKS,LUCAS_pH_Organic_1763_LiuRandomOrganic,MP_spxyG,Malaria_Oocist_333_Maia,Malaria_Sporozoite_229_Maia,Milk_Fat_1224_KS,Milk_Lactose_1224_KS,Milk_Urea_1224_KS,NP_spxyG,N_wOutlier,N_woOutlier,Pi_spxyG,Quartz_spxy70,Rd25_CBtestSite,Rd25_GTtestSite,Rd25_XSBNtestSite,Rd25_spxy70,Rice_Amylose_313_YbasedSplit,TIC_spxy70,V25_spxyG,WOOD_Density_402_Olale,WOOD_N_402_Olale,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,brix_groupSampleID_stratDateVar_balRows,grapevine_chloride_556_KS,ph_groupSampleID_stratDateVar_balRows,ta_groupSampleID_stratDateVar_balRows
AOM-default-simpls-covariance-numpy,0.0635305930443534,7.741062906971687,2.5539229527549083,0.7268158855373635,2.7177027342932907,1.7198583470504396,3.899854496051621,4.21096610756084,4.395372997755818,5.387136488497643,72.7827852830316,0.2195069472589186,0.2327825566430517,0.5666989713446977,4.750023851659158,2.0181761646620657,2.3171489513834542,62.977759603079214,45.72806905489868,50.77031815820983,0.0292773551075146,0.1672200488950641,3.239244160160364,2.9077582863960063,3.633589008056778,0.438051326088879,0.4903280575484634,0.0332840125826156,0.3084632160174452,0.1713549158271547,4.916851604393122,0.4678338726154714,0.0190535904663278,8634.838632348146,33975.9118754933,0.1146181064322986,0.0570604247067402,4.181714113729996,0.1289802217081461,0.3490607413193846,0.3395545584668529,0.1888011334684481,3.3915181591560317e-09,0.2573186781052314,0.2644360224609102,0.2648639348411965,0.1843451623439338,1.9241251253080027,4.082664955955707,0.3367127982919053,0.1394279892393135,0.0504026274187659,1.7478850567169264,3.9660707429302704,976.996286403054,0.3513128408267448,1.870756941109064
AOM-explorer-simpls-numpy,0.0602139375074288,7.556228457567122,2.397313918206069,0.7946789148284525,2.3450488133561005,1.6819595040654185,4.144119912109182,4.3147003116083145,3.939683869037638,5.4163734949406654,75.29365396141877,0.2440712473468487,0.51886004751519,0.3635341949763641,1.858505953735388,1.452654777932852,1.9773736551105028,70.98125640040081,44.74896317712065,49.62585242726729,0.0632704807118606,0.1972009927466382,3.153566743158964,2.79444758531161,3.702809226906426,0.4085437022835887,0.4137976702461101,0.0301112352057618,0.3115518940069768,0.1726221372879579,4.982404111758136,0.464596659484485,0.0236125343288754,8772.700340149146,35344.80563503642,0.1080922122023569,0.0704014373453278,4.310629195308152,0.1102311817385621,0.3511313039469402,0.3597072369741967,0.196584090021808,3.3987654938954034e-09,0.2343203031321842,0.2256719910537564,0.2274015416371717,0.1819333844612444,1.8704609146383744,3.598210810939975,0.3655739401903135,0.130826745911648,0.0513744898359653,1.9708906192497533,4.340543517256901,975.365975333504,0.3448134019201602,2.19608820546902
AOM-family-pruned-cv3-numpy,0.0607920585189263,7.985767249607535,2.659687634386324,0.7981131551352406,2.510042532506392,1.7633777325064646,3.924817899966023,3.5797432134529945,4.020602093439902,5.197543888046767,75.06023412435084,0.1978674289958093,0.2914470289349864,0.460926087446691,1.290899831735566,1.4204672370620972,2.327531223099358,74.3794691589233,46.18869619477093,50.78026849355031,0.0292503884628948,0.1460580326231108,3.2098879761585923,3.2590574853350103,2.958364440526001,0.4531409528465576,0.3253825229113011,0.0318207433105703,0.3040285089519362,0.1675785126866648,4.887526524373024,0.4412400921726097,0.024333873847334,7931.832365109506,33811.329675840665,0.0948251785233808,0.0568684909881382,4.197357980537094,0.1205564918695791,0.3601645756447585,0.3226672458637098,0.1866017633023164,3.398765515452267e-09,0.2287746993631384,0.2031003999099394,0.2837044671027955,0.1819919165673409,2.0953732364004165,3.70381483028591,0.3230913532632832,0.1335948101142046,0.050349948888456,1.5689519009133872,4.281733838228362,1006.270079417455,0.3484080020363488,1.870756941109065
AOM-family-pruned-numpy,0.0648055203660351,7.734003573596195,2.682676328466274,0.7946789148284605,2.7139103747227566,1.7226059052206846,3.904052294157023,4.236296771791323,4.50133428741381,5.117988787348385,72.78278528303186,0.1657144157253136,0.9473565532735876,0.5490983541729934,1.180774063899094,2.0181761646619942,2.327531223099358,62.98913243310813,43.260885031018695,50.78026849355031,0.0292503884628948,0.1672200488950567,3.1747032937942907,2.926505684604125,3.1671818107462,0.3759896391020144,0.2087881070827509,0.0336941862356928,0.3098774365028773,0.1728182123039682,4.887526524373024,0.4673668951096608,0.0198501054560535,10114.137788657295,34317.06383479272,0.1102797481836823,0.0568684909881382,4.216280087340131,0.1289940014552297,0.3494710216381107,0.33867624142498,0.1888011334684489,3.3915181732067243e-09,0.2574804730873216,0.203609981862407,0.2661635479999639,0.1829625689274641,2.0953732364004165,3.060554269812682,0.3707138773892219,0.1284242524557362,0.0504110176517944,1.7609425297162011,3.9660707429302735,968.3041110689866,0.3513128408267453,1.870756941109065
AOM-response-dedup-cv3-numpy,0.066215313155246,7.629385118910542,2.3732907931485108,0.7496302537427638,2.447988423023843,1.703360453226962,3.924664127092537,3.457516940570136,4.639283068858939,5.197543888046767,75.09710974076586,0.1540369600093148,0.2263242761622163,0.460926087446691,1.290899831735566,1.4222837134215582,2.578181266849206,67.00164888274625,46.18869619477093,50.78026849355031,0.0291321933864711,0.1574171669824904,3.2098879761585923,2.999921767660517,2.8694085513110474,0.4044716236525368,0.293245185338936,0.0325248904035239,0.3040285089519362,0.1763570130225637,4.88659794253554,0.4438341526466796,0.024333873847334,7930.904001931568,33811.329675840665,0.0948251785233808,0.0593758872776102,4.197357980537094,0.1311051289512277,0.3568422380870132,0.3222596469497696,0.1905974591997972,3.398765515452267e-09,0.2287746993631384,0.1907353896202484,0.2804748394320119,0.1815471276093411,1.9234312151181447,3.5982168413879525,0.3184895299802649,0.1289230925980577,0.0505144682942006,1.6156294495131889,4.281733838228362,969.8446386488874,0.3484080020363488,1.870756941109065
AOM-response-dedup-numpy,0.0602139375074292,7.689144687644411,2.553922952754928,0.726808772273078,2.7181724835994707,1.731305024222917,3.904052294157023,4.214963676496385,4.395372997755809,5.524703973348429,72.78278528303186,0.2196471405127135,0.2336291651514668,0.5490983541729934,3.675312420073168,2.0181761646619942,2.327531223099358,62.98913243310813,45.39112303504521,50.78026849355031,0.0292503884628948,0.1672200488950567,3.2392441601603856,2.7299217516730865,3.7028092269063935,0.3722321369439038,0.3770677218964058,0.0332806883930885,0.3084674661505063,0.1728182123039682,4.916851604393229,0.4653770990478892,0.0198872171200884,9193.25014249618,33956.91299938944,0.1147503933786207,0.0592520617325704,4.1817141137302505,0.1289940014552297,0.3491175988417033,0.3393929425576861,0.1888011334684489,3.3915181732067243e-09,0.2573186781052314,0.2730388957282633,0.2646925694307607,0.1843240700858512,1.9234312151181447,3.014891284972755,0.3754052565328526,0.1394352922016267,0.0504005592490464,1.6156294495131889,3.9660707429302735,976.9962864030542,0.3513128408267453,1.870756941109065
ASLS-AOM-compact-cv3-numpy,0.0605969545378215,7.602388101928504,2.267624180397946,0.7804626452849249,2.444098417183936,1.5485802707770282,3.480108579462335,3.569770198727373,4.456021448968085,4.891762756671337,74.85313800725497,0.2368898225553062,0.235240602571549,0.7387976677573145,0.881698340051363,0.877210263357179,2.4366343292371058,49.00707479417701,53.60913374119376,39.90910048985883,0.023698596821882,0.1842778244484035,3.288443808056229,3.852012325961155,3.070016662310726,0.3908172028235602,0.320927853314207,0.0329009912248967,0.306557034293252,0.1786778263982131,5.322094815683736,0.4643475179751221,0.0218862867432378,7892.168943164892,33702.37703438236,0.0919734915976879,0.0582191566341861,4.234870426949205,0.1465142139597966,0.3773973960885146,0.3134299730660613,0.2082684618802971,9.305603463325765e-09,0.2282633518353795,0.3194549265892003,0.2844048615123822,0.1861443271639246,2.3610909962213937,3.697718775126764,0.3437525030584173,0.1300639415779864,0.0516603095713994,1.5624539916638125,4.278086706491186,982.2121128570066,0.3384585105112708,1.9361678347622104
ASLS-AOM-compact-cv5-numpy,0.0605969545378215,7.235524415543641,2.2907590514339287,0.7804626452849249,2.6686562869736896,1.56066938188002,3.7911966874422927,3.622234351157957,3.617613255820191,4.977813573445099,72.9760560708558,0.2368898225553062,0.2537831878709551,0.4371357596760806,0.881698340051363,0.9862896201110516,2.4366343292371058,55.75803496577898,53.60913374119376,39.90910048985883,0.023698596821882,0.1818261145435869,3.224619517838365,3.113807034100241,3.1403701740773715,0.3842797212770678,0.320927853314207,0.0307229971751573,0.3042137031517866,0.164560802119294,5.322094815683736,0.4655609663459165,0.0218862867432378,7892.168943164892,34084.86211163086,0.0926868587859671,0.0582191566341861,4.234870426949205,0.1132649379468528,0.3494512531568541,0.3134299730660613,0.2104909387468921,8.706253867768506e-09,0.2282633518353795,0.3194549265892003,0.2656678215792209,0.1863311930096932,2.277125418775644,3.697718775126764,0.3267842243993711,0.1297791056854143,0.0504891046912075,1.311399393762144,4.2133237741802345,946.433029780042,0.3384585105112708,1.9361678347622104
ASLS-AOM-compact-repcv3-numpy,0.0574696067456109,7.3435968168757375,2.2907590514339287,0.7804626452849249,2.6686562869736896,1.56066938188002,3.511405643428353,3.622234351157957,4.114750976923746,5.172397093921704,72.9760560708558,0.2368898225553062,0.235240602571549,0.508840795528155,0.881698340051363,0.9862896201110516,2.4366343292371058,55.75803496577898,53.60913374119376,39.90910048985883,0.0244667316621628,0.1842778244484035,3.224619517838365,3.109731559666989,3.1403701740773715,0.3908172028235602,0.320927853314207,0.0329009912248967,0.3042137031517866,0.1786778263982131,5.322094815683736,0.4643475179751221,0.0228984218483996,7892.168943164892,34034.132987776655,0.0926868587859671,0.0582191566341861,4.234870426949205,0.1059714743054243,0.3629277660379881,0.3134299730660613,0.2046954612376105,9.102417931780657e-09,0.2282633518353795,0.3168263316355039,0.2844048615123822,0.1863311930096932,2.3189440231362566,3.697718775126764,0.3437525030584173,0.1297603953761085,0.0497895945232568,1.391796307735008,4.278086706491186,1013.8642066044056,0.3402074117242379,1.9361678347622104
ASLS-AOM-compact-repcv3-oneSE-numpy,0.0629566271446675,8.223398747608359,2.267624180397946,0.8897587506291655,2.4645682174602377,1.6750594394491818,3.89541544342053,3.668081156627861,3.974444970256122,4.891762756671337,73.19344698768778,0.2368898225553062,0.2537831878709551,0.625883883258245,0.7578697550591629,0.9722356737260496,1.6231701535049925,47.64947851099329,43.75897572664464,40.81606991340069,0.046804113786403,0.1750835488524015,3.611614764357246,3.721416449638587,3.9095981536124,0.4141378053294703,0.2727675269606633,0.0309653495029494,0.3240428733973912,0.1796139689320273,5.516186654966037,0.493726236638934,0.020328488128924,7909.723698435564,33965.14005957723,0.1111307609863663,0.0630883874451917,4.249565744451436,0.1356252301044387,0.4112476381319636,0.4039753674502426,0.2002982282217129,0.0004626689831771,0.2385262251398832,0.2504366386840956,0.30414985326839,0.1854646194435272,2.3574532068316767,3.697718775126764,0.283413905881624,0.1288466626762775,0.0507295159077682,1.448725084603436,4.39314166328816,1027.2748442035447,0.34652398962573,2.012170102155733
ASLS-AOM-family-pruned-cv3-numpy,0.0605969545378215,7.859148413749101,2.4634795670364484,0.87944646136286,2.5495701415939536,1.6513237996820036,3.4882356598529216,3.581986028182468,4.3692891265310045,4.932244736480458,73.94447486436268,0.2492897319910345,0.2954817635164128,0.526603328294374,0.8804559718919874,0.877210263357179,2.400900876571108,45.8605164936092,53.60913374119376,43.51948641169348,0.0223537070892451,0.1997906578082584,3.3079268448200163,3.852012325961155,3.1299828762241324,0.38443539989274,0.320927853314207,0.0305310223132679,0.3075191522653666,0.1786778263982131,5.322094815683736,0.4655609663459165,0.0219572479297382,7901.490513900655,33702.37703438236,0.0919734915976879,0.0579269191501443,4.234870426949205,0.1436221509031471,0.3546684447567021,0.3138654754924539,0.2040382668868003,6.867320343376056e-09,0.2282633518353795,0.3122658393046436,0.3042177003224225,0.1863846987244122,1.9718218714283595,3.846858931964584,0.3225912032012054,0.1300639415779864,0.0516210248995503,1.3851426727664744,4.025515635455454,1011.9529354234924,0.3260240211194692,1.8360048550874792
ASLS-AOM-response-dedup-cv3-numpy,0.0618602034922345,8.19563531224081,2.322232045761895,0.7804626452849248,2.318901754061266,1.5907997354560552,3.414697830100395,3.693885061746556,4.78563231563914,4.932244736480458,74.85313800725497,0.2121763486340599,0.2398242485840017,0.738797667757316,1.1710332625316544,0.877210263357179,2.400900876571108,62.0163649037968,53.60913374119376,43.51948641169348,0.0230276198491147,0.1997981922369785,3.288443808056229,3.274909539821963,3.016035123784715,0.390191821130773,0.2967321066013404,0.0275312994444184,0.3061951345435835,0.1786778263982131,5.322094815683736,0.4731936400253375,0.0218862867432378,7889.318529088604,34427.53074824441,0.095056148461258,0.0593391793549758,4.234870426949205,0.1436221509031471,0.3546684447567021,0.308374776345024,0.2040382668868003,5.4147951108106915e-09,0.2282633518353795,0.3369585031866592,0.2844048615123823,0.1861443271639247,1.9283937462778096,2.982131069729971,0.3557979290912006,0.1302005928575034,0.0508324089265141,1.5636099423725154,4.025515635455454,960.8262966974928,0.3260240211194692,1.8360048550874792
ActiveSuperblock-deep3-numpy,0.0699604492283229,9.830255411034646,2.8383633489570235,0.9458850335283312,3.219534721161406,2.10578929325474,4.415844963023101,4.299894194553233,4.737870788541779,5.189015112365241,74.20764903031309,0.3625219545394263,0.4019776930773105,0.2865470127149003,2.167604629191287,2.0415227991250893,1.729377004203946,71.63046521797216,42.20858910957918,48.28923641036824,0.038438803641298,0.1523946862223884,3.207362107155744,2.791245960549909,3.086272468656288,0.4904175639106915,0.4265698679679446,0.0342474021387006,0.3065746445035593,0.1699336305789882,5.088449209663287,0.4638586423138739,0.0252201430034237,8421.809846158898,34651.79461669505,0.0949496251450458,0.0585675932333016,4.390157990267636,0.1220693757499355,0.3484320991869408,0.3345266741210295,0.1892002362144598,0.4036314151853823,0.2741069763176885,0.2566230860899721,0.2878496665402203,0.1765886194458295,3.3856203704177856,3.8706161701686073,0.3333385305482843,0.1327789718532354,0.0479395625579471,1.898905750458013,4.129885622310394,980.7136214345372,0.3419406286813891,2.3110585647420394
ActiveSuperblock-simpls-numpy,0.0697520768619498,9.685367076678686,2.8109182115740405,0.9302343998568668,3.18692486144264,2.093141920755266,4.404988607326972,4.30653058606366,4.762953387895385,5.147899833516985,74.23353912841772,0.328018488419048,0.3857593277721637,0.2868918603505263,2.2216133123276607,2.0415227991250893,1.7021842642736176,69.9795765737768,43.17578006566488,49.45580921691402,0.0419260100164354,0.1520063806882927,3.166042680048914,2.766548259317486,3.09628158513161,0.514863485017608,0.4196840920228069,0.0343117218602347,0.3078912599228086,0.1692025353378603,5.085866475908115,0.4636382604721885,0.0252687757801016,8342.030806755025,34553.56594059344,0.095767529259159,0.058313278921877,4.429873739191238,0.1203839818457099,0.3460856577252686,0.3338038885078084,0.1890658230942813,0.0002093235918236,0.2781613469356897,0.2610234517962276,0.2886377399825804,0.1759886323484429,3.390193212610795,3.9776910531886727,0.3333893423935116,0.1323898826966531,0.0479331532005323,1.8927131284833083,4.130903753481008,978.9377890908784,0.3466695564202358,2.289569021809688
LocalSNV-w101-AOM-compact,0.0570306404056327,8.38805714972203,3.022005225577121,0.915316443204046,3.3631349861599213,1.7702180414936244,3.378092955545297,4.345288067389603,3.8502697913609136,4.787655578538395,70.84151548324724,1.0578093818316263,1.4116421602784357,0.3449341222770113,1.0875048741591131,2.177075748396245,1.3859639793603136,70.10016683931752,56.96393531258556,56.9377144163604,0.0589935567204045,0.1452617583472376,3.936280593340206,3.293933090859236,3.1979881084054886,0.3478767548699426,0.3640425935552285,0.035692035959465,0.4595030626516424,0.1549883680277876,5.34911013541259,0.5491333140927286,0.0210793098931426,8478.757584165074,35067.28529985596,0.1063567278724561,0.0859239587286754,4.694957903364782,0.1002366942742503,0.2917342943125289,0.2694214619779919,0.1602075815824815,0.0156068909660867,0.3562872816166629,0.4097654535342435,0.2573896747182022,0.1907127401240307,4.940243776117256,4.125747085329214,0.3722136367862537,0.132851976661998,0.0532727520178435,2.3140602651726843,3.801953362644862,1092.3672175014424,0.3211140393069012,1.873009001224714
LocalSNV-w31-AOM-compact,0.0678314750918347,8.360229412948552,3.4892951104983463,0.9726852546914966,3.491576022245632,2.1228472621650742,3.5933422009415263,4.492819762867573,3.9326932016300735,5.348889584242192,76.44135897544295,1.8601958873983595,2.1812922256387752,0.4686394560486044,1.7684482229008387,0.8933272371050937,1.4979989693061848,52.88131010451875,52.62630936091988,57.335094569262125,0.0569294506753502,0.1797266082401261,4.402120062761688,7.03472003862302,4.725964185835456,0.3232798782595188,0.325014296914802,0.0350847551438359,0.5818535580738999,0.1892349155385739,5.666497616832453,0.5594731704044085,0.0217405672271498,8325.696749116807,36632.11002334016,0.0909502470961486,0.1351170525820983,4.53825777981878,0.1407392158253675,0.3189166085821966,0.3096250835913803,0.1964726753619356,0.0082494341863513,0.3616078601700423,0.3578875515062937,0.2998898153126211,0.1926535218096513,4.794251729934542,3.4568022877114566,0.3707546890256279,0.1319813668121278,0.0525879398208114,1.6042683612412882,3.699332549292051,1293.1014249141797,0.2989489351563514,1.843743899622612
LocalSNV-w51-AOM-compact,0.0618425087208686,8.075678244730788,2.96316556917085,0.9039323741505452,3.2821215032312,1.6768192939487885,3.7703095669102695,3.9346929536819473,3.867218678119905,4.507352991289813,73.27180441354736,0.5872346866180144,0.6951028849063728,0.3855258355344262,3.1535261521582503,1.0724533878941551,1.699964974431609,73.58806117975753,70.31079242138415,61.047496181759136,0.0546441768755921,0.1543486927343195,3.7184470627877486,3.7031875406142247,3.807049273417896,0.4047762952772488,0.2232850222451335,0.0343358745856752,0.4880529029716396,0.1812812365403841,5.7189692029831525,0.5966592804605138,0.0207754411725707,8234.3991399544,35970.01242250006,0.0977299329088413,0.0864601241585767,4.614564405479593,0.14107468582651,0.313137429622946,0.2826226658720218,0.1746700808659452,0.0094700433214242,0.2629540492717397,0.4222295657229106,0.323685588043916,0.1918215606737746,4.928272238055908,3.804225996848561,0.342126008859309,0.1316389061669775,0.0544997346185788,1.661645448889043,3.710948934762508,990.7629822032328,0.3010481106191599,1.8367756580452608
MSC-AOM-compact-numpy,0.0646651738960257,8.276805103282088,2.707969454559082,0.7483479961893034,2.789235205520499,1.8529775543800384,3.684156779849176,4.124349098180924,4.50711304954593,5.06694765092494,72.5824907335787,0.201453390297095,0.266800677100485,0.8781600977777931,3.1611699829648874,1.7591400699294957,3.437845521790449,70.28121310231462,72.58398462073671,71.02386380653773,0.0534434337420358,0.1375181675961425,3.098618243967272,2.915844331722224,2.9855792580564,0.3961313609099784,0.3136681814427359,0.0340037137304644,0.3096056287973204,0.1726661382002968,5.051067148156326,0.3890829242977446,0.0189163724938811,8472.680379034544,34904.14377060782,0.0806139841995143,0.0593287345566036,4.220471563882716,0.1237908309996681,0.2854161915625445,0.2628863264775327,0.1914528120238378,0.0875721153840137,0.2369963834970944,0.4685332661559325,0.2800812476046836,0.1825720314770105,2.4079701964945013,3.912322907557317,0.3737541311231624,0.130449339282713,0.0521218124126748,2.1094886015892818,5.055552310636436,966.3917578728004,0.7419331381849696,2.7321205920219227
MSC-AOM-default-numpy,0.0765308426858228,7.84251411814111,2.7079538359284743,0.7508654194026074,3.086741578166765,2.0337964875600725,3.87257024453236,4.553693285090473,4.336725762487005,5.407312570812179,72.57166076176922,0.2281897972475322,0.2326972760278008,0.9071242544527776,3.0187916830058508,1.7591400699294983,3.145695886995095,70.28121310231462,54.989719407106186,71.02386380653773,0.0534434337420358,0.1543515769567561,3.094094716549574,3.742939266211229,3.323640260276154,0.3627177039682497,0.3828203753822024,0.0323576017569861,0.3102939539038506,0.1726661382002956,5.178527502905829,0.3962913672482179,0.0216674589865411,8472.680379034535,34150.46987648045,0.0795029794729527,0.0560960597112178,4.25948638992065,0.1187888737541651,0.2889384631098276,0.2720205789380152,0.2010137498435187,0.0875721153860164,0.2586398987289565,0.4336347671109747,0.2376193580405404,0.1929546834354194,1.903041063728724,3.7403191148204464,0.3737940884291175,0.1315249091366835,0.0500025180834914,1.9842425650677205,4.381753306810958,949.605246503676,0.3922283368889769,1.97814642020762
MSC-OSC-AOM-default-numpy,0.0981593024139442,10.02981694895369,4.301740932207497,1.510957067370193,4.949249365212321,4.287099987164727,3.400311793196515,4.189047400249845,4.192566648970598,4.437272588702252,96.68777796931757,0.2571913649090565,0.3022793835020914,2.0246862652119217,4.463196175378579,1.8374923632979303,2.286674733758931,8.835973785493042,13.988642344846005,15.040509018805423,0.1696841745028631,0.7438593101659337,14.052797532053551,17.17351516395311,14.363227196548255,0.931668858734491,0.3595544713236416,0.0331951348706994,0.5598292140117909,0.1620793591339539,7.240618619698728,1.0612359200783972,0.0196946286917877,7801.336465114307,33928.16134732926,0.3545062179610622,0.1608380166296689,5.170934225700713,0.1153857218587976,1.361169266496779,1.3624771619553806,0.1616037060161844,0.0798845004519034,0.3539464179998039,0.4101201897649754,0.2549861723385946,0.2476322042680121,5.368848708464804,6.604957294373925,0.2223309496603175,0.1546874438008419,0.0610316456414566,1.816289058498309,5.352816057134013,1464.659089759918,0.4494186972018892,2.404471120462171
OSC-AOM-compact-numpy,0.1023686841346503,12.78288992640672,3.6888394499431048,1.780355071540715,5.961540697825384,4.018497850579845,3.444270786849549,4.1511390895590585,4.192357848903831,4.360234508164494,98.5547886481138,0.6466576697497451,0.9263079540752468,2.660757607998374,4.18274762736077,1.776814470112515,2.941807313240229,35.95856266665289,31.11852083427929,33.50686450600391,0.1610556534754421,0.7833972164124093,14.001287621376571,16.78170068706934,14.33789108431086,2.355354374660503,0.2197120272732299,0.0363721780408954,0.7899358732083801,0.1976101134818079,7.233211795385353,1.1036682689192845,0.0204575817661099,7951.745314171651,34046.713937708606,0.4148510969964272,0.1613982600487445,5.185963333364344,0.1608139755292897,1.3340150141552087,1.210488124513008,0.1749560705048156,0.1324036037853419,0.3668908525654841,0.437006855421438,0.3717019095058989,0.2396734807517034,5.324008711949575,5.521071901035189,0.27036993975482,0.1551781504783931,0.0654805726176293,1.7477118631901527,5.382452216388611,1481.068695904108,0.4521659000253047,2.4279130409434027
OSC-AOM-default-numpy,0.1036270525112136,12.407825536538333,3.6888394499431048,1.8470784796165665,6.095289902596893,4.0140744396469294,3.4710614639860022,4.160144506703597,4.20631451638576,4.363803459462811,98.56159295568284,0.4865003319957321,0.725418620259406,2.3912013438825768,4.981250839515801,1.7770558513473294,2.9411198852239986,35.29110390550854,33.27458472021222,33.86274528911794,0.1610605382078074,0.7871328843487287,13.99046537486864,17.18608706138596,14.331172566882511,2.35217196558127,0.2206112711949767,0.0363529261456814,0.7854564001772175,0.2068626877822362,7.220749918249209,1.1036682689192845,0.0199995851466987,7941.744041173338,34046.57973212318,0.4194527631585566,0.1613782042248627,5.187913986401497,0.1615362526095711,1.336210282809295,1.210488124513008,0.1753453997162188,0.1324036007410617,0.3668908525654841,0.4498849952128539,0.3519799611909314,0.2396699117288379,5.326514806647345,5.43945686290914,0.2545362462726835,0.1551781504783931,0.0655934880103398,1.7477118631901527,5.383867377468955,1481.0559226245289,0.4521659000253047,2.4279130409434027
PLS-standard-numpy,0.0596920317134281,8.735720415945678,2.593980584929294,0.7946789148284632,2.3882032646623186,1.7433441566374508,3.8675945555060345,4.314700311608212,3.863437771536008,5.1975438880467655,74.82383662125208,0.5783836208398858,0.9263079540752552,0.4196763112966035,1.1544618734444572,1.7103507371910391,1.601807477386274,70.98125640039986,42.137258929172674,49.62585242726549,0.0662781069598637,0.1972009927466326,3.153566743158967,2.794447585311599,3.137451600951606,0.3993313416988594,0.2967790298425745,0.0312437833300191,0.3177031876622876,0.1911881161616511,5.35964769022926,0.5152297573011926,0.0227976081058835,7953.722591100652,34187.77637020566,0.1011945659801014,0.0588361629987956,4.410214962452098,0.1057804599657981,0.3511313039469382,0.3537750581711363,0.1812838891242657,3.3987655165869764e-09,0.2287753653898592,0.2041572375797028,0.3157744227206742,0.1785767474579984,3.2446926368545626,3.9911518618136697,0.3655739401903101,0.1366613113691301,0.0502242639342961,1.4576145661742068,4.427724806691203,999.9623686959302,0.340482309324476,2.1787115855745847
POP-K3-numpy,0.1006903060232505,13.169697665026252,3.578248286581456,1.805172142483089,6.15569926738711,3.29492573546039,3.451019126332185,4.1663827437574685,4.177014690712271,4.451894568122056,98.65721397961586,1.869881415665932,0.8430589764912714,2.0353364176039,4.250840070360239,0.9997324200877462,2.759043605194155,39.1586470276985,27.78181943427569,33.74543032446264,0.1603656473140736,0.787584488525021,11.523020904374231,16.782243789117185,14.3387986823669,2.364135280213264,0.2069377013884682,0.0350443566782395,0.7740953809951939,0.1873916403215897,7.112324889912621,1.1124736391832324,0.02003940902873,8101.175506584578,33934.39483016067,0.4511898778779377,0.1618783300271523,5.179991990142263,0.1419149266079284,1.392259042109866,1.3954994258931592,0.1608227877735238,0.1338537754672566,0.3628022215573137,0.4259242378067027,0.3886710021618169,0.258430143425578,5.323802664312729,4.557233478115758,0.2521910820267898,0.1624630251228978,0.0659980875181029,1.7341190418834105,5.4010323423955775,1481.6602151419752,0.4608383449456909,2.4654537674766908
POP-K5-numpy,0.1006903060232505,13.169697665026252,3.578248286581456,1.805172142483089,6.15569926738711,3.29492573546039,3.451019126332185,4.1663827437574685,4.177014690712271,4.451894568122056,98.65721397961586,1.6400382291186786,0.805714090888377,2.0353364176039,4.250840070360239,0.9997324200877462,2.759043605194155,39.1586470276985,27.78181943427569,33.74543032446264,0.1603656473140736,0.787584488525021,11.523020904374231,16.782243789117185,14.3387986823669,2.364135280213264,0.2069377013884682,0.0350443566782395,0.7740953809951939,0.1873916403215897,7.112324889912621,1.1124736391832324,0.02003940902873,8101.175506584578,33934.39483016067,0.1870534559748103,0.1618783300271523,5.179991990142263,0.1419149266079284,1.392259042109866,1.3954994258931592,0.1608227877735238,0.1338537754672566,0.3628022215573137,0.4259242378067027,0.3886710021618169,0.258430143425578,5.323802664312729,4.557233478115758,0.2521910820267898,0.1624630251228978,0.0659980875181029,1.7341190418834105,5.4010323423955775,1481.6602151419752,0.4608383449456909,2.4654537674766908
