dataset,database_name,pipeline,n_train,n_test,n_features,ref_rmse_pls,ref_rmse_paper_ridge,ref_rmse_tabpfn_raw,ref_rmse_tabpfn_opt,ref_rmse_cnn,ref_rmse_catboost,ref_rmse_aom_ridge_curated_best,status,error_message,rmsep,fit_time_s,predict_time_s,selected_operators,relative_rmsep_vs_pls,relative_rmsep_vs_paper_ridge,relative_rmsep_vs_tabpfn_raw,relative_rmsep_vs_tabpfn_opt,relative_rmsep_vs_cnn,relative_rmsep_vs_catboost,relative_rmsep_vs_aom_ridge_curated_best
All_manure_Total_N_SPXY_strat_Manure_type,MANURE21,PLS-baseline,343,147,1003,1.7584969529696053,1.7064692893113451,1.7949795973712188,1.5941884695680253,1.8247846564270245,1.6932689102057146,1.6782987736224555,OK,,1.743588685423777,0.015471525024622679,0.0005182760069146752,,-0.008477846675055356,0.021752161814416082,-0.028630359934288307,0.09371552906554048,-0.04449619340960009,0.029717533295966048,0.03890243669808524
All_manure_Total_N_SPXY_strat_Manure_type,MANURE21,AOMPLS-compact,343,147,1003,1.7584969529696053,1.7064692893113451,1.7949795973712188,1.5941884695680253,1.8247846564270245,1.6932689102057146,1.6782987736224555,OK,,1.7288448293595478,2.514853853965178,0.00026369793340563774,"sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3",-0.016862197890069375,0.013112184431536056,-0.036844300686496245,0.08446702655427574,-0.052575972035697305,0.021010200411410773,0.030117435900875567
All_manure_Total_N_SPXY_strat_Manure_type,MANURE21,AOMPLS-compact-with-fck,343,147,1003,1.7584969529696053,1.7064692893113451,1.7949795973712188,1.5941884695680253,1.8247846564270245,1.6932689102057146,1.6782987736224555,OK,,1.7288448293595478,4.819941031979397,0.0002580470172688365,"sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3",-0.016862197890069375,0.013112184431536056,-0.036844300686496245,0.08446702655427574,-0.052575972035697305,0.021010200411410773,0.030117435900875567
All_manure_Total_N_SPXY_strat_Manure_type,MANURE21,AOMPLS-fck-only,343,147,1003,1.7584969529696053,1.7064692893113451,1.7949795973712188,1.5941884695680253,1.8247846564270245,1.6932689102057146,1.6782987736224555,OK,,1.7988529655502052,2.213164163986221,0.00022689299657940865,"fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31,fck_a2.00_s1.00_k31",0.02294915126946906,0.05413732132041016,0.0021578898081398012,0.12838161854077246,-0.014210822512939258,0.06235516090097182,0.07183118633134944
An_spxyG70_30_byCultivar_ASD,GRAPEVINE_LeafTraits,PLS-baseline,78,34,2101,3.6181784712144247,4.146281677356247,3.4195867941291915,3.4195867941291915,3.5145827379590973,3.0972847750626595,3.619613971760835,OK,,4.29447724348498,0.016622859053313732,0.0003780549159273505,,0.18691691901078578,0.03574179895641483,0.25584683238858474,0.25584683238858474,0.2219024458017922,0.38652967207321165,0.18644620033772386
An_spxyG70_30_byCultivar_ASD,GRAPEVINE_LeafTraits,AOMPLS-compact,78,34,2101,3.6181784712144247,4.146281677356247,3.4195867941291915,3.4195867941291915,3.5145827379590973,3.0972847750626595,3.619613971760835,OK,,4.077997851474462,4.425394162884913,0.00015904696192592382,"sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3",0.12708587592300313,-0.01646868958630987,0.1925411159253636,0.1925411159253636,0.16030782471848637,0.31663639207730343,0.1266388856076377
An_spxyG70_30_byCultivar_ASD,GRAPEVINE_LeafTraits,AOMPLS-compact-with-fck,78,34,2101,3.6181784712144247,4.146281677356247,3.4195867941291915,3.4195867941291915,3.5145827379590973,3.0972847750626595,3.619613971760835,OK,,4.077997851474462,6.402294120984152,9.29500674828887e-05,"sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3",0.12708587592300313,-0.01646868958630987,0.1925411159253636,0.1925411159253636,0.16030782471848637,0.31663639207730343,0.1266388856076377
An_spxyG70_30_byCultivar_ASD,GRAPEVINE_LeafTraits,AOMPLS-fck-only,78,34,2101,3.6181784712144247,4.146281677356247,3.4195867941291915,3.4195867941291915,3.5145827379590973,3.0972847750626595,3.619613971760835,OK,,4.078682671175889,1.251828627078794,7.570302113890648e-05,"identity,identity,identity,identity,identity,identity",0.12727514787486371,-0.016303524806221215,0.19274137980011075,0.19274137980011075,0.1605026756446093,0.3168574953180969,0.12682808249624755
An_spxyG70_30_byCultivar_MicroNIR,GRAPEVINE_LeafTraits,PLS-baseline,81,35,125,3.7318902219042944,3.647020583392548,4.010255503725023,3.734769944542737,3.916115741763163,3.959544574822563,3.515371319834302,OK,,3.601488384463319,0.0011971070198342204,0.00015132606495171785,,-0.03494257057069439,-0.012484766095527067,-0.10193044280645236,-0.03568668540726838,-0.08034169009473358,-0.09042862975605959,0.024497288278803042
An_spxyG70_30_byCultivar_MicroNIR,GRAPEVINE_LeafTraits,AOMPLS-compact,81,35,125,3.7318902219042944,3.647020583392548,4.010255503725023,3.734769944542737,3.916115741763163,3.959544574822563,3.515371319834302,OK,,3.5256266894888006,0.07633577904198319,2.7299043722450733e-05,"detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2",-0.05527052516304787,-0.03328577152992751,-0.120847365906253,-0.055998965976348125,-0.09971335834383466,-0.10958782686597424,0.0029172934297541087
An_spxyG70_30_byCultivar_MicroNIR,GRAPEVINE_LeafTraits,AOMPLS-compact-with-fck,81,35,125,3.7318902219042944,3.647020583392548,4.010255503725023,3.734769944542737,3.916115741763163,3.959544574822563,3.515371319834302,OK,,3.5256266894888006,0.17089650896377861,3.239908255636692e-05,"detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2",-0.05527052516304787,-0.03328577152992751,-0.120847365906253,-0.055998965976348125,-0.09971335834383466,-0.10958782686597424,0.0029172934297541087
An_spxyG70_30_byCultivar_MicroNIR,GRAPEVINE_LeafTraits,AOMPLS-fck-only,81,35,125,3.7318902219042944,3.647020583392548,4.010255503725023,3.734769944542737,3.916115741763163,3.959544574822563,3.515371319834302,OK,,3.7642894511432696,0.09834747994318604,1.245096791535616e-05,"fck_a0.50_s1.00_k31,fck_a0.50_s1.00_k31,fck_a0.50_s1.00_k31,fck_a0.50_s1.00_k31,fck_a0.50_s1.00_k31,fck_a0.50_s1.00_k31",0.008681720873997989,0.03215470411237309,-0.06133425971319839,0.007903969197263772,-0.038769612705965684,-0.04931252066736569,0.07080848896517145
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,PLS-baseline,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.468681335957829,0.0015704699326306581,0.00014994293451309204,,-0.17454255061067137,-0.15955586952723366,-0.13398078607874864,-0.042787792382879886,-0.0256379241735174,-0.1668786690920122,-0.0834681226342141
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.58947393771519,0.1745205200277269,3.125402145087719e-05,"sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2",-0.1457970005602518,-0.13028842656580775,-0.10382272199341624,-0.009454043389171551,0.008293048087525845,-0.13786623370433126,-0.051551016582152775
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact-with-fck,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.935814915314481,0.4551272758981213,3.0273920856416225e-05,"fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31",-0.06337670526691874,-0.0463717407786004,-0.017352414657896165,0.08612170417789167,0.10558117610872775,-0.0546807149844869,0.039962880389915245
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-fck-only,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.935814915314481,0.3734782449901104,2.3394939489662647e-05,"fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31",-0.06337670526691874,-0.0463717407786004,-0.017352414657896165,0.08612170417789167,0.10558117610872775,-0.0546807149844869,0.039962880389915245
An_spxyG70_30_byCultivar_NeoSpectra,GRAPEVINE_LeafTraits,PLS-baseline,82,37,257,4.927187099416517,4.802865456056688,4.374574398786281,4.484544769962023,4.11519325075458,4.8041700890023495,4.686971712244227,OK,,5.060400769482149,0.0017167780315503478,0.00019553606398403645,,0.027036454548561295,0.05362118006047689,0.15677556447231722,0.12840902010328303,0.22968727375178566,0.05333505594782317,0.07967384489698914
An_spxyG70_30_byCultivar_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact,82,37,257,4.927187099416517,4.802865456056688,4.374574398786281,4.484544769962023,4.11519325075458,4.8041700890023495,4.686971712244227,OK,,5.155516687304957,0.2991236449452117,3.949296660721302e-05,"detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1",0.046340758587283926,0.07342517388313596,0.1785184608439503,0.14961873540368664,0.2528006276156336,0.07313367174632446,0.09996752782541996
An_spxyG70_30_byCultivar_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact-with-fck,82,37,257,4.927187099416517,4.802865456056688,4.374574398786281,4.484544769962023,4.11519325075458,4.8041700890023495,4.686971712244227,OK,,5.155516687304957,1.1021364879561588,3.0480907298624516e-05,"detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1",0.046340758587283926,0.07342517388313596,0.1785184608439503,0.14961873540368664,0.2528006276156336,0.07313367174632446,0.09996752782541996
An_spxyG70_30_byCultivar_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-fck-only,82,37,257,4.927187099416517,4.802865456056688,4.374574398786281,4.484544769962023,4.11519325075458,4.8041700890023495,4.686971712244227,OK,,4.812367168085045,0.44770762394182384,3.458093851804733e-05,"fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31,fck_a1.50_s2.00_k31",-0.02330334306669002,0.001978342328197824,0.10007665418154232,0.07310048509690725,0.16941462401616914,0.00170624247910367,0.026754045797467763
Beef_Marbling_RandomSplit,BEEFMARBLING,PLS-baseline,554,278,331,74.42331712695719,73.35482910231548,66.26015325958707,61.66147586241889,71.84983848413216,65.97854293540463,,OK,,74.17892289547181,0.014201845042407513,0.0005978510016575456,,-0.0032838395400793807,0.011234349575089064,0.11951028252019613,0.20300271535800185,0.032416000654671207,0.12428858830810574,
