dataset,database_name,pipeline,n_train,n_test,n_features,ref_rmse_pls,ref_rmse_paper_ridge,ref_rmse_tabpfn_raw,ref_rmse_tabpfn_opt,ref_rmse_cnn,ref_rmse_catboost,ref_rmse_aom_ridge_curated_best,status,error_message,rmsep,fit_time_s,predict_time_s,selected_operators,relative_rmsep_vs_pls,relative_rmsep_vs_paper_ridge,relative_rmsep_vs_tabpfn_raw,relative_rmsep_vs_tabpfn_opt,relative_rmsep_vs_cnn,relative_rmsep_vs_catboost,relative_rmsep_vs_aom_ridge_curated_best
MP_spxyG,PHOSPHORUS,AOMPLS-fck-only,169,88,2101,0.0212033895694146,0.0210804207437171,0.0199865693618074,0.0213239925416399,0.0197390386259831,0.0192216436712246,0.0202302853163818,OK,,0.0225837099501867,2.6317047179909423,0.0002506820019334,"fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31,fck_a1.00_s2.00_k31",0.0650990435398684,0.0713121063732875,0.1299442911569517,0.0590751195437218,0.1441139752601266,0.1749104466021929,0.1163317569178912
MP_spxyG,PHOSPHORUS,FCK-AOMPLS-static,169,88,2101,0.0212033895694146,0.0210804207437171,0.0199865693618074,0.0213239925416399,0.0197390386259831,0.0192216436712246,0.0202302853163818,OK,,0.0232130112458381,162.82800469803624,0.0459081109147518,"sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3",0.0947783216378961,0.101164513177788,0.1614304999334321,0.0885865393410521,0.1759950261854288,0.2076496496805207,0.1474386486799113
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,PLS-baseline,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.468681335957829,0.0018737749196588,0.0001911179861053,,-0.1745425506106713,-0.1595558695272336,-0.1339807860787486,-0.0427877923828798,-0.0256379241735174,-0.1668786690920122,-0.0834681226342141
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.58947393771519,0.4562152590369805,5.29891112819314e-05,"sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2",-0.1457970005602518,-0.1302884265658077,-0.1038227219934162,-0.0094540433891715,0.0082930480875258,-0.1378662337043312,-0.0515510165821527
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-compact-with-fck,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.935814915314481,1.014156379038468,6.025703623890877e-05,"fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31",-0.0633767052669187,-0.0463717407786004,-0.0173524146578961,0.0861217041778916,0.1055811761087277,-0.0546807149844869,0.0399628803899152
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,AOMPLS-fck-only,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,3.935814915314481,0.5233973609283566,3.4602941013872623e-05,"fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31,fck_a0.50_s2.00_k31",-0.0633767052669187,-0.0463717407786004,-0.0173524146578961,0.0861217041778916,0.1055811761087277,-0.0546807149844869,0.0399628803899152
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,GRAPEVINE_LeafTraits,FCK-AOMPLS-static,80,35,276,4.202132209872175,4.127200381549012,4.005316833851728,3.6237328654559775,3.5599510921190065,4.163476803765716,3.784572497278767,OK,,4.095491364956455,9.03155258798506,0.0018513730028644,"identity,identity,identity,identity,identity,identity,identity,identity,identity,identity",-0.025377793841228,-0.0076829360489291,0.0225137073658192,0.1301857827318393,0.1504347276070796,-0.0163290062641325,0.0821542903197782
Biscuit_Sucrose_40_RandomSplit,BISCUIT,PLS-baseline,40,32,700,1.5986900396222972,1.1462177673520162,1.5066320314346833,0.9563602522311316,,1.5124326715988914,0.7737680783652301,OK,,1.9993117175428343,0.0021508029894903,0.0002087909961119,,0.2505937160997056,0.7442686498933178,0.3270073089040852,1.090542463343242,,0.3219178315086457,1.5838643043621778
Biscuit_Sucrose_40_RandomSplit,BISCUIT,AOMPLS-compact,40,32,700,1.5986900396222972,1.1462177673520162,1.5066320314346833,0.9563602522311316,,1.5124326715988914,0.7737680783652301,OK,,1.1649498367043023,2.7469416100066155,5.051400512456894e-05,"detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2",-0.2713097549669286,0.0163425047890863,-0.2267854310816793,0.2181077517457919,,-0.2297509445674975,0.5055542730136104
Biscuit_Sucrose_40_RandomSplit,BISCUIT,AOMPLS-compact-with-fck,40,32,700,1.5986900396222972,1.1462177673520162,1.5066320314346833,0.9563602522311316,,1.5124326715988914,0.7737680783652301,OK,,1.1649498367043023,3.577723855036311,4.76940767839551e-05,"detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2",-0.2713097549669286,0.0163425047890863,-0.2267854310816793,0.2181077517457919,,-0.2297509445674975,0.5055542730136104
